ISO3,Country,Group,Baseline_Evidence_Status,Projection_Evidence_Status,Uncertainty_Evidence_Status,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Anchor
SUR,Suriname,Javanese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,13.7,13.15,-0.55,13.2,-0.05,13.15,0.0,13.18,13.12,13.12,13.18,0.06,86918,96516,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.143,1.0,0.78,0.804,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,13.2,-0.5,0.05,2.238,2.389,0.0005,0.8152,False
SUR,Suriname,Mixed,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,13.1,12.41,-0.69,12.45,-0.04,12.41,0.0,12.44,12.38,12.38,12.44,0.06,83111,91059,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.138,1.0,0.78,0.802,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,12.62,-0.48,0.21,2.238,2.389,0.0005,0.8152,False
SUR,Suriname,Amerindian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.1,4.93,0.83,4.94,-0.02,4.93,0.0,4.9,4.95,4.9,4.95,0.05,26012,36153,0.0,0.0,IND;PAK;BGD;LKA;NPL,False,0.718,0.719,0.752,0.684,0.454,1.016,1.0,0.78,0.874,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,4.83,0.73,-0.1,2.238,2.389,0.0005,0.8152,False
SUR,Suriname,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.3,4.42,0.12,4.09,0.32,4.42,0.0,4.32,4.53,4.32,4.53,0.21,27281,32407,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.454,1.02,1.0,0.78,0.776,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,4.5,0.2,0.08,2.238,2.389,0.0005,0.8152,False
SVK,Slovakia,Slovak,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,80.7,80.5,-0.2,81.28,-0.78,80.5,0.0,80.73,80.23,80.23,80.73,0.5,4443955,3973883,0.355,0.128,unspecified,False,0.5,0.48,0.56,0.42,0.652,1.3,1.0,0.78,0.965,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,80.34,-0.36,-0.16,1.867,1.72,0.0005,0.3419,True
SVK,Slovakia,Hungarian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,8.5,7.11,-1.39,7.18,-0.07,7.11,0.0,7.18,7.04,7.04,7.18,0.14,468075,350884,0.355,0.128,unspecified,False,0.5,0.48,0.56,0.42,0.652,1.09,1.0,0.78,0.898,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,7.25,-1.25,0.14,1.867,1.72,0.0005,0.3419,False
SVK,Slovakia,Romani,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,2.76,0.76,2.78,-0.03,2.76,0.0,2.73,2.78,2.73,2.78,0.05,110135,136028,0.355,0.128,unspecified,False,0.5,0.48,0.56,0.42,0.652,0.952,1.0,0.78,0.854,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,2.66,0.66,-0.1,1.867,1.72,0.0005,0.3419,False
SVK,Slovakia,Czech,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.66,0.06,0.6,0.06,0.66,0.0,0.64,0.68,0.64,0.68,0.04,33041,32577,0.355,0.128,unspecified,True,0.5,0.48,0.56,0.42,0.652,0.876,1.0,0.78,0.83,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,0.67,0.07,0.01,1.867,1.72,0.0005,0.3419,False
SVK,Slovakia,Rusyn / Ukrainian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,0.99,-0.01,1.0,-0.01,0.99,0.0,1.0,0.99,0.99,1.0,0.01,55068,49112,0.355,0.128,UKR,False,0.615,0.539,0.82,0.52,0.652,0.903,1.0,0.78,0.905,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,0.99,-0.01,-0.0,1.867,1.72,0.0005,0.3419,False
SVK,Slovakia,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,7.2,7.98,0.78,7.16,0.82,7.98,0.0,7.73,8.29,7.73,8.29,0.56,396487,394009,0.355,0.128,unspecified,True,0.5,0.48,0.56,0.42,0.652,1.072,1.0,0.78,0.892,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,8.09,0.89,0.11,1.867,1.72,0.0005,0.3419,False
SVN,Slovenia,Slovene,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,83.1,82.09,-1.01,83.19,-1.1,82.09,0.0,82.42,81.69,81.69,82.42,0.73,1760633,1626610,0.264,0.128,unspecified,False,0.5,0.48,0.56,0.42,0.602,1.3,1.0,0.78,0.933,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,81.87,-1.23,-0.22,1.76,1.662,0.0005,0.312,True
SVN,Slovenia,Serb,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,2.12,0.12,1.97,0.15,2.12,0.0,2.08,2.18,2.08,2.18,0.1,42374,42096,0.264,0.128,unspecified,True,0.5,0.48,0.56,0.42,0.602,0.952,1.0,0.78,0.83,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,2.15,0.15,0.03,1.76,1.662,0.0005,0.312,False
SVN,Slovenia,Croat,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.8,1.74,-0.06,1.77,-0.02,1.74,0.0,1.75,1.73,1.73,1.75,0.02,38136,34509,0.264,0.128,unspecified,False,0.5,0.48,0.56,0.42,0.602,0.944,1.0,0.78,0.828,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,1.77,-0.03,0.03,1.76,1.662,0.0005,0.312,False
SVN,Slovenia,Bosniak,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.1,1.23,0.13,1.25,-0.02,1.23,0.0,1.23,1.23,1.23,1.23,0.0,23306,24448,0.264,0.128,unspecified,False,0.5,0.48,0.56,0.42,0.602,0.909,1.0,0.78,0.818,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,1.22,0.12,-0.02,1.76,1.662,0.0005,0.312,False
SVN,Slovenia,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,12.0,12.81,0.81,11.83,0.99,12.81,0.0,12.52,13.16,12.52,13.16,0.65,254243,253890,0.264,0.128,unspecified,True,0.5,0.48,0.56,0.42,0.602,1.128,1.0,0.78,0.882,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,12.99,0.99,0.18,1.76,1.662,0.0005,0.312,False
SWE,Sweden,Swedish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,78.0,74.34,-3.66,76.9,-2.56,74.47,-0.13,75.19,73.31,73.31,75.19,1.88,8273455,8407381,0.204,0.126,unspecified,False,0.5,0.48,0.56,0.42,0.648,1.3,1.0,0.78,0.962,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,74.3,-3.7,-0.04,2.12,2.091,0.0005,0.4412,True
SWE,Sweden,Other Nordic/European,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.5,4.49,-0.01,4.21,0.28,4.5,-0.01,4.42,4.57,4.42,4.57,0.15,477315,507988,0.204,0.126,unspecified,True,0.5,0.48,0.56,0.42,0.648,1.025,1.0,0.78,0.875,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,4.59,0.09,0.1,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Finnish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,2.06,0.06,1.94,0.12,2.07,-0.0,2.03,2.1,2.03,2.1,0.07,212140,233419,0.204,0.126,unspecified,True,0.5,0.48,0.56,0.42,0.648,0.952,1.0,0.78,0.852,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,2.1,0.1,0.03,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Syrian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.8,3.02,1.22,2.26,0.75,3.02,-0.01,2.75,3.35,2.75,3.35,0.6,190926,341113,0.204,0.126,SYR,True,0.672,0.726,0.6,0.74,0.648,0.944,1.0,0.78,0.953,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,2.94,1.14,-0.08,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Iraqi,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.4,1.7,0.3,1.76,-0.06,1.71,-0.0,1.71,1.69,1.69,1.71,0.01,148498,192504,0.204,0.126,IRQ,False,0.651,0.702,0.58,0.7,0.648,0.925,1.0,0.78,0.932,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.66,0.26,-0.04,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Iranian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,1.17,0.17,1.1,0.07,1.17,-0.0,1.15,1.2,1.15,1.2,0.05,106070,132425,0.204,0.126,unspecified,True,0.5,0.48,0.56,0.42,0.648,0.903,1.0,0.78,0.836,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.17,0.17,0.0,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Turkish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.73,0.13,0.75,-0.03,0.73,-0.0,0.73,0.73,0.73,0.73,0.01,63642,82502,0.204,0.126,unspecified,False,0.5,0.48,0.56,0.42,0.648,0.876,1.0,0.78,0.828,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,0.71,0.11,-0.02,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Afghan,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.91,0.41,0.65,0.26,0.91,-0.0,0.82,1.03,0.82,1.03,0.21,53035,102953,0.204,0.126,AFG,True,0.667,0.804,0.42,0.86,0.648,0.869,1.0,0.78,0.918,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,0.88,0.38,-0.03,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Somalian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.7,1.41,0.71,1.01,0.4,1.31,0.1,1.27,1.59,1.27,1.59,0.32,74249,159653,0.204,0.126,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.648,0.884,1.014,0.78,0.954,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.36,0.66,-0.05,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Eritrean,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.4,0.52,0.12,0.45,0.07,0.44,0.08,0.5,0.55,0.5,0.55,0.05,42428,59271,0.204,0.126,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.648,0.86,1.014,0.78,0.943,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,0.52,0.12,-0.01,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Polish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.3,1.34,0.04,1.26,0.08,1.34,-0.0,1.32,1.37,1.32,1.37,0.05,137891,151560,0.204,0.126,unspecified,True,0.5,0.48,0.56,0.42,0.648,0.92,1.0,0.78,0.842,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.36,0.06,0.02,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,South/East Asian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.3,3.41,0.11,3.2,0.21,3.42,-0.01,3.35,3.48,3.35,3.48,0.13,350031,385701,0.204,0.126,unspecified,True,0.5,0.48,0.56,0.42,0.648,0.995,1.0,0.78,0.866,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,3.47,0.17,0.06,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Indian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.68,0.18,0.49,0.2,0.69,-0.0,0.62,0.77,0.62,0.77,0.15,53035,77337,0.204,0.126,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.648,0.869,1.0,0.78,0.946,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,0.69,0.19,0.01,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Pakistani,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.4,0.52,0.12,0.54,-0.02,0.52,-0.0,0.52,0.52,0.52,0.52,0.0,42428,58543,0.204,0.126,PAK,False,0.769,0.814,0.7,0.74,0.648,0.86,1.0,0.78,0.97,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,0.5,0.1,-0.02,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Chinese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.4,0.38,-0.02,0.36,0.02,0.38,-0.0,0.38,0.39,0.38,0.39,0.01,42428,43303,0.204,0.126,CHN,True,0.52,0.502,0.58,0.45,0.648,0.86,1.0,0.78,0.834,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,0.39,-0.01,0.01,2.12,2.091,0.0005,0.4412,False
SWE,Sweden,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.2,3.31,0.11,3.1,0.2,3.31,-0.01,3.25,3.37,3.25,3.37,0.12,339424,373978,0.204,0.126,unspecified,True,0.5,0.48,0.56,0.42,0.648,0.992,1.0,0.78,0.865,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,3.36,0.16,0.06,2.12,2.091,0.0005,0.4412,False
SWZ,Eswatini,Swazi (Emaswati),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,84.3,84.37,0.07,84.37,0.0,84.37,0.0,84.37,84.37,84.37,84.37,0.0,1047705,1270083,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.3,1.0,0.78,0.839,0.0,0.0,0.0,1.0,0.761,36.225,36.788,61.0,56.44,2.775,6.772,0.251,0.0,1.0,0.846,84.32,0.02,-0.05,1.472,1.639,0.0005,0.2774,True
SWZ,Eswatini,Zulu,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,9.9,9.9,-0.0,9.9,0.0,9.9,0.0,9.9,9.9,9.9,9.9,0.0,123040,148982,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.107,1.0,0.78,0.796,0.0,0.0,0.0,1.0,0.761,36.225,36.788,61.0,56.44,2.775,6.772,0.251,0.0,1.0,0.846,9.9,-0.0,-0.0,1.472,1.639,0.0005,0.2774,False
SWZ,Eswatini,Tsonga,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,2.0,-0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,24857,30097,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.952,1.0,0.78,0.761,0.0,0.0,0.0,1.0,0.761,36.225,36.788,61.0,56.44,2.775,6.772,0.251,0.0,1.0,0.846,2.0,-0.0,-0.0,1.472,1.639,0.0005,0.2774,False
SWZ,Eswatini,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.8,3.73,-0.07,3.73,0.0,3.73,0.0,3.73,3.73,3.73,3.73,0.0,47228,56175,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.008,1.0,0.78,0.774,0.0,0.0,0.0,1.0,0.761,36.225,36.788,61.0,56.44,2.775,6.772,0.251,0.0,1.0,0.846,3.79,-0.01,0.05,1.472,1.639,0.0005,0.2774,False
SYC,Seychelles,Seychellois Creole (mixed),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,76.0,76.52,0.52,76.52,0.0,76.52,0.0,76.5,76.53,76.5,76.53,0.03,99131,108465,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.3,1.0,0.78,0.839,0.0,0.0,0.0,1.0,0.761,14.284,10.145,68.0,64.32,17.716,25.535,0.251,0.0,1.0,0.894,76.41,0.41,-0.11,1.769,1.818,0.0005,0.3996,True
SYC,Seychelles,Other African,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,10.0,10.05,0.05,10.05,0.0,10.05,0.0,10.05,10.06,10.05,10.06,0.0,13044,14252,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.108,1.0,0.78,0.796,0.0,0.0,0.0,1.0,0.761,14.284,10.145,68.0,64.32,17.716,25.535,0.251,0.0,1.0,0.894,10.05,0.05,-0.01,1.769,1.818,0.0005,0.3996,False
SYC,Seychelles,Indian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,6.0,6.03,0.03,6.03,0.0,6.03,0.0,6.03,6.03,6.03,6.03,0.0,7826,8551,0.0,0.0,IND;PAK;BGD;LKA;NPL,False,0.718,0.719,0.752,0.684,0.454,1.054,1.0,0.78,0.886,0.0,0.0,0.0,1.0,0.761,14.284,10.145,68.0,64.32,17.716,25.535,0.251,0.0,1.0,0.894,6.03,0.03,-0.0,1.769,1.818,0.0005,0.3996,False
SYC,Seychelles,French/Chinese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,3.44,-0.56,3.44,0.0,3.44,0.0,3.46,3.42,3.42,3.46,0.04,5217,4875,0.0,0.0,CHN,False,0.52,0.502,0.58,0.45,0.454,1.013,1.0,0.78,0.784,0.0,0.0,0.0,1.0,0.761,14.284,10.145,68.0,64.32,17.716,25.535,0.251,0.0,1.0,0.894,3.5,-0.5,0.06,1.769,1.818,0.0005,0.3996,False
SYC,Seychelles,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.0,3.96,-0.04,3.96,0.0,3.96,0.0,3.96,3.96,3.96,3.96,0.0,5217,5612,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,1.0,0.761,14.284,10.145,68.0,64.32,17.716,25.535,0.251,0.0,1.0,0.894,4.01,0.01,0.05,1.769,1.818,0.0005,0.3996,False
SYR,Syria,Syrian Arab,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,80.0,81.41,1.41,81.41,0.0,81.41,0.0,81.36,81.45,81.36,81.45,0.08,19738206,30765896,0.0,0.0,SYR,False,0.672,0.726,0.6,0.74,0.454,1.3,1.0,0.78,0.938,0.726,0.0,0.0,1.0,0.761,39.873,37.296,55.5,50.0,4.627,12.704,0.251,0.0,1.0,0.778,81.21,1.21,-0.2,1.701,1.735,0.0005,0.3276,True
SYR,Syria,Kurdish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,9.5,9.65,0.15,9.65,0.0,9.65,0.0,9.64,9.65,9.64,9.65,0.01,2343912,3646550,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.102,1.0,0.78,0.795,0.726,0.0,0.0,1.0,0.761,39.873,37.296,55.5,50.0,4.627,12.704,0.251,0.0,1.0,0.778,9.64,0.14,-0.01,1.701,1.735,0.0005,0.3276,False
SYR,Syria,Turkmen,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,1.88,-0.12,1.88,0.0,1.88,0.0,1.89,1.88,1.88,1.89,0.01,493455,710801,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.952,1.0,0.78,0.761,0.726,0.0,0.0,1.0,0.761,39.873,37.296,55.5,50.0,4.627,12.704,0.251,0.0,1.0,0.778,1.89,-0.11,0.01,1.701,1.735,0.0005,0.3276,False
SYR,Syria,Armenian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.0,0.76,-0.24,0.76,0.0,0.76,0.0,0.77,0.76,0.76,0.77,0.01,246728,288444,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.903,1.0,0.78,0.75,0.726,0.0,0.0,1.0,0.761,39.873,37.296,55.5,50.0,4.627,12.704,0.251,0.0,1.0,0.778,0.78,-0.22,0.02,1.701,1.735,0.0005,0.3276,False
SYR,Syria,Assyrian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.42,-0.08,0.42,0.0,0.42,0.0,0.42,0.42,0.42,0.42,0.0,123364,158441,0.0,0.0,SYR,False,0.672,0.726,0.6,0.74,0.454,0.869,1.0,0.78,0.809,0.726,0.0,0.0,1.0,0.761,39.873,37.296,55.5,50.0,4.627,12.704,0.251,0.0,1.0,0.778,0.43,-0.07,0.01,1.701,1.735,0.0005,0.3276,False
SYR,Syria,Circassian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.43,-0.07,0.43,0.0,0.43,0.0,0.43,0.42,0.42,0.43,0.0,123364,161127,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.869,1.0,0.78,0.743,0.726,0.0,0.0,1.0,0.761,39.873,37.296,55.5,50.0,4.627,12.704,0.251,0.0,1.0,0.778,0.43,-0.07,0.01,1.701,1.735,0.0005,0.3276,False
SYR,Syria,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,6.5,5.46,-1.04,5.46,0.0,5.46,0.0,5.49,5.43,5.43,5.49,0.06,1603729,2062116,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.062,1.0,0.78,0.786,0.726,0.0,0.0,1.0,0.761,39.873,37.296,55.5,50.0,4.627,12.704,0.251,0.0,1.0,0.778,5.62,-0.88,0.16,1.701,1.735,0.0005,0.3276,False
