ISO3,Country,Group,Profile,TFR_2024,TFR_2050,Nat_TFR_2024,Nat_TFR_2050,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Brazilification_Share_2050_pct,Brazilification_Change_pp,Brazilification_Delta_vs_Baseline_pp,Pop_2024,Pop_2050,Demographic_Pressure,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Intensity_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,Skilled_Migration_SourcePressure_2050,Skilled_Migration_ProgramIntensity_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Policy_Openness,Policy_Feedback_2050,Intermarriage_Coefficient,Assimilation_Coefficient,Diversity_Index_2024,Diversity_Index_2050,Diversity_Index_Change,Ethnic_Fractionalization_2050,Ethnolinguistic_Polarization_RQ_2050,Structural_Inequality_Drag_2050,Brazilification_IntermarriageMultiplier,Brazilification_MixedIdentityMultiplier,Brazilification_AssimilationRate,Brazilification_Diversity_Index_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Intergenerational_Mobility_Convergence_2050,Subnational_Regional_Concentration_2050,Climate_Migration_Stress_2050,Language_Cultural_Integration_2050,Language_Cultural_Friction_2050,Effective_Groups_2050,Urbanization_2024,Urbanization_Layer,Urban_Absorption_Pressure,HDI_2050_Gain_Link,HDI_HealthIndex_2050_Link,HDI_EducationIndex_2050_Link,HDI_IncomeIndex_2050_Link,HDI_HumanCapitalAbsorption_Link,HDI_DependencyPressure_Link,HDI_AgingPressure_Link,HDI_WorkingAgePct_2050_Link,Anchor
STP,Sao Tome & Principe,European descent,low_fertility,3.2,2.8,3.8,3.04,4.0,3.53,-0.47,3.55,-0.02,3.53,0.0,3.55,3.51,3.51,3.55,0.04,3.57,-0.43,0.04,9422,12886,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,1.0,1.0,0.0,0.001,0.7206,0.7156,-0.005,0.7156,2.1544,0.3071,1.988,2.259,0.0005,0.7188,3.57,-0.43,0.04,1.988,2.259,0.0005,0.7188,0.4245,0.2229,0.2074,0.6737,0.227,3.52,0.29,rural-heavy,0.0,0.0626,0.81,0.6275,0.6737,0.1619,0.6609,0.0,53.0,False
STP,Sao Tome & Principe,Other African,assimilating,3.8,3.04,3.8,3.04,20.0,19.58,-0.42,19.68,-0.09,19.58,0.0,19.61,19.55,19.55,19.61,0.06,19.86,-0.14,0.27,47110,71508,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.185,1.0,0.78,0.813,0.0,0.0,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,1.0,1.0,0.0,0.001,0.7206,0.7156,-0.005,0.7156,2.1544,0.3071,1.988,2.259,0.0005,0.7188,19.86,-0.14,0.27,1.988,2.259,0.0005,0.7188,0.4245,0.2229,0.2074,0.6737,0.227,3.52,0.29,rural-heavy,0.0,0.0626,0.81,0.6275,0.6737,0.1619,0.6609,0.0,53.0,False
STP,Sao Tome & Principe,Other,immigrant,3.8,3.04,3.8,3.04,6.1,6.42,0.32,5.98,0.44,6.42,0.0,6.28,6.58,6.28,6.58,0.29,6.5,0.4,0.09,14368,23424,0.0,0.0,0.0,1.25,unspecified,True,0.5,0.48,0.56,0.42,0.454,1.055,1.0,0.78,0.784,0.0,0.0,0.0,0.0,0.0,1.0,0.761,40.463,41.398,57.0,53.0,2.537,5.603,0.251,0.064,0.93,0.814,1.0,1.0,0.0,0.001,0.7206,0.7156,-0.005,0.7156,2.1544,0.3071,1.988,2.259,0.0005,0.7188,6.5,0.4,0.09,1.988,2.259,0.0005,0.7188,0.4245,0.2229,0.2074,0.6737,0.227,3.52,0.29,rural-heavy,0.0,0.0626,0.81,0.6275,0.6737,0.1619,0.6609,0.0,53.0,False
SUR,Suriname,Hindustani (East Indian),majority,2.1,2.1,2.1,2.1,27.4,26.71,-0.69,26.8,-0.09,26.71,0.0,26.77,26.65,26.65,26.77,0.12,26.59,-0.81,-0.13,173836,196035,0.0,0.0,0.0,1.25,IND;PAK;BGD;LKA;NPL,False,0.718,0.719,0.752,0.684,0.454,1.222,1.0,0.78,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,1.0,1.0,0.0,0.001,0.8137,0.8145,0.0008,0.8145,2.6742,0.1476,2.238,2.389,0.0005,0.8152,26.59,-0.81,-0.13,2.238,2.389,0.0005,0.8152,0.6583,0.297,0.1144,0.7452,0.2279,5.39,0.55,mixed-rural-urban,0.0,0.0534,0.8595,0.6668,0.8136,0.5877,0.274,0.3962,60.1,True
SUR,Suriname,Maroon (Ndyuka/Saramaka),high_fertility,2.45,2.24,2.1,2.1,21.7,23.32,1.62,23.4,-0.08,23.32,0.0,23.29,23.34,23.29,23.34,0.06,23.15,1.45,-0.17,137673,171132,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.195,1.0,0.78,0.815,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,1.0,1.0,0.0,0.001,0.8137,0.8145,0.0008,0.8145,2.6742,0.1476,2.238,2.389,0.0005,0.8152,23.15,1.45,-0.17,2.238,2.389,0.0005,0.8152,0.6583,0.297,0.1144,0.7452,0.2279,5.39,0.55,mixed-rural-urban,0.0,0.0534,0.8595,0.6668,0.8136,0.5877,0.274,0.3962,60.1,False
SUR,Suriname,Creole,majority,2.1,2.1,2.1,2.1,15.7,15.07,-0.63,15.12,-0.05,15.07,0.0,15.11,15.03,15.03,15.11,0.07,15.13,-0.57,0.06,99607,110606,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.158,1.0,0.78,0.807,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,1.0,1.0,0.0,0.001,0.8137,0.8145,0.0008,0.8145,2.6742,0.1476,2.238,2.389,0.0005,0.8152,15.13,-0.57,0.06,2.238,2.389,0.0005,0.8152,0.6583,0.297,0.1144,0.7452,0.2279,5.39,0.55,mixed-rural-urban,0.0,0.0534,0.8595,0.6668,0.8136,0.5877,0.274,0.3962,60.1,False
SUR,Suriname,Javanese,majority,2.1,2.1,2.1,2.1,13.7,13.15,-0.55,13.2,-0.05,13.15,0.0,13.18,13.12,13.12,13.18,0.06,13.2,-0.5,0.05,86918,96516,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.143,1.0,0.78,0.804,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,1.0,1.0,0.0,0.001,0.8137,0.8145,0.0008,0.8145,2.6742,0.1476,2.238,2.389,0.0005,0.8152,13.2,-0.5,0.05,2.238,2.389,0.0005,0.8152,0.6583,0.297,0.1144,0.7452,0.2279,5.39,0.55,mixed-rural-urban,0.0,0.0534,0.8595,0.6668,0.8136,0.5877,0.274,0.3962,60.1,False
SUR,Suriname,Mixed,assimilating,2.1,2.1,2.1,2.1,13.1,12.41,-0.69,12.45,-0.04,12.41,0.0,12.44,12.38,12.38,12.44,0.06,12.62,-0.48,0.21,83111,91059,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.138,1.0,0.78,0.802,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,1.0,1.0,0.0,0.001,0.8137,0.8145,0.0008,0.8145,2.6742,0.1476,2.238,2.389,0.0005,0.8152,12.62,-0.48,0.21,2.238,2.389,0.0005,0.8152,0.6583,0.297,0.1144,0.7452,0.2279,5.39,0.55,mixed-rural-urban,0.0,0.0534,0.8595,0.6668,0.8136,0.5877,0.274,0.3962,60.1,False
SUR,Suriname,Amerindian,high_fertility,2.95,2.44,2.1,2.1,4.1,4.93,0.83,4.94,-0.02,4.93,0.0,4.9,4.95,4.9,4.95,0.05,4.83,0.73,-0.1,26012,36153,0.0,0.0,0.0,1.25,IND;PAK;BGD;LKA;NPL,False,0.718,0.719,0.752,0.684,0.454,1.016,1.0,0.78,0.874,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,1.0,1.0,0.0,0.001,0.8137,0.8145,0.0008,0.8145,2.6742,0.1476,2.238,2.389,0.0005,0.8152,4.83,0.73,-0.1,2.238,2.389,0.0005,0.8152,0.6583,0.297,0.1144,0.7452,0.2279,5.39,0.55,mixed-rural-urban,0.0,0.0534,0.8595,0.6668,0.8136,0.5877,0.274,0.3962,60.1,False
SUR,Suriname,Other,immigrant,2.1,2.1,2.1,2.1,4.3,4.42,0.12,4.09,0.32,4.42,0.0,4.32,4.53,4.32,4.53,0.21,4.5,0.2,0.08,27281,32407,0.0,0.0,0.0,1.25,unspecified,True,0.5,0.48,0.56,0.42,0.454,1.02,1.0,0.78,0.776,0.0,0.0,0.0,0.0,0.0,1.0,0.761,25.467,19.183,66.5,60.1,8.033,20.717,0.251,0.044,0.962,0.843,1.0,1.0,0.0,0.001,0.8137,0.8145,0.0008,0.8145,2.6742,0.1476,2.238,2.389,0.0005,0.8152,4.5,0.2,0.08,2.238,2.389,0.0005,0.8152,0.6583,0.297,0.1144,0.7452,0.2279,5.39,0.55,mixed-rural-urban,0.0,0.0534,0.8595,0.6668,0.8136,0.5877,0.274,0.3962,60.1,False
SVK,Slovakia,Slovak,majority,1.5,1.68,1.5,1.68,80.7,80.5,-0.2,81.28,-0.78,80.5,0.0,80.73,80.23,80.23,80.73,0.5,80.34,-0.36,-0.16,4443955,3973883,0.425,0.355,0.128,2.073,unspecified,False,0.5,0.48,0.56,0.42,0.652,1.3,1.0,0.78,0.965,0.0,0.0,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,1.0,1.174,0.0,0.001,0.3358,0.3396,0.0038,0.3396,0.8074,0.1406,1.867,1.72,0.0005,0.3419,80.34,-0.36,-0.16,1.867,1.72,0.0005,0.3419,0.7286,0.5534,0.1049,0.8219,0.2157,1.51,0.874,metropolitan-heavy,0.053,0.0176,0.9128,0.881,0.8992,0.6734,0.399,0.863,62.36,True
SVK,Slovakia,Hungarian,low_fertility,1.1,1.52,1.5,1.68,8.5,7.11,-1.39,7.18,-0.07,7.11,0.0,7.18,7.04,7.04,7.18,0.14,7.25,-1.25,0.14,468075,350884,0.425,0.355,0.128,2.073,unspecified,False,0.5,0.48,0.56,0.42,0.652,1.09,1.0,0.78,0.898,0.0,0.0,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,1.0,1.174,0.0,0.001,0.3358,0.3396,0.0038,0.3396,0.8074,0.1406,1.867,1.72,0.0005,0.3419,7.25,-1.25,0.14,1.867,1.72,0.0005,0.3419,0.7286,0.5534,0.1049,0.8219,0.2157,1.51,0.874,metropolitan-heavy,0.053,0.0176,0.9128,0.881,0.8992,0.6734,0.399,0.863,62.36,False
SVK,Slovakia,Romani,high_fertility,2.55,2.1,1.5,1.68,2.0,2.76,0.76,2.78,-0.03,2.76,0.0,2.73,2.78,2.73,2.78,0.05,2.66,0.66,-0.1,110135,136028,0.425,0.355,0.128,2.073,unspecified,False,0.5,0.48,0.56,0.42,0.652,0.952,1.0,0.78,0.854,0.0,0.0,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,1.0,1.174,0.0,0.001,0.3358,0.3396,0.0038,0.3396,0.8074,0.1406,1.867,1.72,0.0005,0.3419,2.66,0.66,-0.1,1.867,1.72,0.0005,0.3419,0.7286,0.5534,0.1049,0.8219,0.2157,1.51,0.874,metropolitan-heavy,0.053,0.0176,0.9128,0.881,0.8992,0.6734,0.399,0.863,62.36,False
SVK,Slovakia,Czech,immigrant,1.5,1.68,1.5,1.68,0.6,0.66,0.06,0.6,0.06,0.66,0.0,0.64,0.68,0.64,0.68,0.04,0.67,0.07,0.01,33041,32577,0.425,0.355,0.128,2.073,unspecified,True,0.5,0.48,0.56,0.42,0.652,0.876,1.0,0.78,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,1.0,1.174,0.0,0.001,0.3358,0.3396,0.0038,0.3396,0.8074,0.1406,1.867,1.72,0.0005,0.3419,0.67,0.07,0.01,1.867,1.72,0.0005,0.3419,0.7286,0.5534,0.1049,0.8219,0.2157,1.51,0.874,metropolitan-heavy,0.053,0.0176,0.9128,0.881,0.8992,0.6734,0.399,0.863,62.36,False
SVK,Slovakia,Rusyn / Ukrainian,majority,1.5,1.68,1.5,1.68,1.0,0.99,-0.01,1.0,-0.01,0.99,0.0,1.0,0.99,0.99,1.0,0.01,0.99,-0.01,-0.0,55068,49112,0.425,0.355,0.128,2.073,UKR,False,0.615,0.539,0.82,0.52,0.652,0.903,1.0,0.78,0.905,0.0,0.0,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,1.0,1.174,0.0,0.001,0.3358,0.3396,0.0038,0.3396,0.8074,0.1406,1.867,1.72,0.0005,0.3419,0.99,-0.01,-0.0,1.867,1.72,0.0005,0.3419,0.7286,0.5534,0.1049,0.8219,0.2157,1.51,0.874,metropolitan-heavy,0.053,0.0176,0.9128,0.881,0.8992,0.6734,0.399,0.863,62.36,False
SVK,Slovakia,Other,immigrant,1.5,1.68,1.5,1.68,7.2,7.98,0.78,7.16,0.82,7.98,0.0,7.73,8.29,7.73,8.29,0.56,8.09,0.89,0.11,396487,394009,0.425,0.355,0.128,2.073,unspecified,True,0.5,0.48,0.56,0.42,0.652,1.072,1.0,0.78,0.892,0.0,0.0,0.0,0.0,0.0,1.0,0.761,12.379,6.653,64.0,62.36,23.621,30.987,0.251,0.086,0.888,0.891,1.0,1.174,0.0,0.001,0.3358,0.3396,0.0038,0.3396,0.8074,0.1406,1.867,1.72,0.0005,0.3419,8.09,0.89,0.11,1.867,1.72,0.0005,0.3419,0.7286,0.5534,0.1049,0.8219,0.2157,1.51,0.874,metropolitan-heavy,0.053,0.0176,0.9128,0.881,0.8992,0.6734,0.399,0.863,62.36,False
SVN,Slovenia,Slovene,majority,1.6,1.75,1.6,1.75,83.1,82.09,-1.01,83.19,-1.1,82.09,0.0,82.42,81.69,81.69,82.42,0.73,81.87,-1.23,-0.22,1760633,1626610,0.317,0.264,0.128,1.905,unspecified,False,0.5,0.48,0.56,0.42,0.602,1.3,1.0,0.78,0.933,0.0,0.0,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,1.0,1.137,0.0,0.001,0.2942,0.3088,0.0146,0.3088,0.6917,0.1479,1.76,1.662,0.0005,0.312,81.87,-1.23,-0.22,1.76,1.662,0.0005,0.312,0.7475,0.4856,0.1065,0.8422,0.1927,1.45,0.766,urbanizing-majority,0.074,0.0,0.946,0.9258,0.9215,0.7046,0.4325,0.9591,62.42,True
SVN,Slovenia,Serb,immigrant,1.6,1.75,1.6,1.75,2.0,2.12,0.12,1.97,0.15,2.12,0.0,2.08,2.18,2.08,2.18,0.1,2.15,0.15,0.03,42374,42096,0.317,0.264,0.128,1.905,unspecified,True,0.5,0.48,0.56,0.42,0.602,0.952,1.0,0.78,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,1.0,1.137,0.0,0.001,0.2942,0.3088,0.0146,0.3088,0.6917,0.1479,1.76,1.662,0.0005,0.312,2.15,0.15,0.03,1.76,1.662,0.0005,0.312,0.7475,0.4856,0.1065,0.8422,0.1927,1.45,0.766,urbanizing-majority,0.074,0.0,0.946,0.9258,0.9215,0.7046,0.4325,0.9591,62.42,False
SVN,Slovenia,Croat,assimilating,1.6,1.75,1.6,1.75,1.8,1.74,-0.06,1.77,-0.02,1.74,0.0,1.75,1.73,1.73,1.75,0.02,1.77,-0.03,0.03,38136,34509,0.317,0.264,0.128,1.905,unspecified,False,0.5,0.48,0.56,0.42,0.602,0.944,1.0,0.78,0.828,0.0,0.0,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,1.0,1.137,0.0,0.001,0.2942,0.3088,0.0146,0.3088,0.6917,0.1479,1.76,1.662,0.0005,0.312,1.77,-0.03,0.03,1.76,1.662,0.0005,0.312,0.7475,0.4856,0.1065,0.8422,0.1927,1.45,0.766,urbanizing-majority,0.074,0.0,0.946,0.9258,0.9215,0.7046,0.4325,0.9591,62.42,False
SVN,Slovenia,Bosniak,high_fertility,1.95,1.89,1.6,1.75,1.1,1.23,0.13,1.25,-0.02,1.23,0.0,1.23,1.23,1.23,1.23,0.0,1.22,0.12,-0.02,23306,24448,0.317,0.264,0.128,1.905,unspecified,False,0.5,0.48,0.56,0.42,0.602,0.909,1.0,0.78,0.818,0.0,0.0,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,1.0,1.137,0.0,0.001,0.2942,0.3088,0.0146,0.3088,0.6917,0.1479,1.76,1.662,0.0005,0.312,1.22,0.12,-0.02,1.76,1.662,0.0005,0.312,0.7475,0.4856,0.1065,0.8422,0.1927,1.45,0.766,urbanizing-majority,0.074,0.0,0.946,0.9258,0.9215,0.7046,0.4325,0.9591,62.42,False
SVN,Slovenia,Other,immigrant,1.6,1.75,1.6,1.75,12.0,12.81,0.81,11.83,0.99,12.81,0.0,12.52,13.16,12.52,13.16,0.65,12.99,0.99,0.18,254243,253890,0.317,0.264,0.128,1.905,unspecified,True,0.5,0.48,0.56,0.42,0.602,1.128,1.0,0.78,0.882,0.0,0.0,0.0,0.0,0.0,1.0,0.761,8.121,4.48,64.5,62.42,27.379,33.1,0.251,0.149,0.73,0.902,1.0,1.137,0.0,0.001,0.2942,0.3088,0.0146,0.3088,0.6917,0.1479,1.76,1.662,0.0005,0.312,12.99,0.99,0.18,1.76,1.662,0.0005,0.312,0.7475,0.4856,0.1065,0.8422,0.1927,1.45,0.766,urbanizing-majority,0.074,0.0,0.946,0.9258,0.9215,0.7046,0.4325,0.9591,62.42,False
SWE,Sweden,Swedish,majority,1.5,1.68,1.5,1.68,78.0,74.34,-3.66,76.9,-2.56,74.47,-0.13,75.19,73.31,73.31,75.19,1.88,74.3,-3.7,-0.04,8273455,8407381,0.257,0.204,0.126,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.648,1.3,1.0,0.78,0.962,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,74.3,-3.7,-0.04,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,True
SWE,Sweden,Other Nordic/European,immigrant,1.4,1.64,1.5,1.68,4.5,4.49,-0.01,4.21,0.28,4.5,-0.01,4.42,4.57,4.42,4.57,0.15,4.59,0.09,0.1,477315,507988,0.257,0.204,0.126,1.81,unspecified,True,0.5,0.48,0.56,0.42,0.648,1.025,1.0,0.78,0.875,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,4.59,0.09,0.1,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
SWE,Sweden,Finnish,immigrant,1.5,1.68,1.5,1.68,2.0,2.06,0.06,1.94,0.12,2.07,-0.0,2.03,2.1,2.03,2.1,0.07,2.1,0.1,0.03,212140,233419,0.257,0.204,0.126,1.81,unspecified,True,0.5,0.48,0.56,0.42,0.648,0.952,1.0,0.78,0.852,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,2.1,0.1,0.03,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
SWE,Sweden,Syrian,high_fertility,2.25,1.98,1.5,1.68,1.8,3.02,1.22,2.26,0.75,3.02,-0.01,2.75,3.35,2.75,3.35,0.6,2.94,1.14,-0.08,190926,341113,0.257,0.204,0.126,1.81,SYR,True,0.672,0.726,0.6,0.74,0.648,0.944,1.0,0.78,0.953,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,2.94,1.14,-0.08,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
SWE,Sweden,Iraqi,high_fertility,2.25,1.98,1.5,1.68,1.4,1.7,0.3,1.76,-0.06,1.71,-0.0,1.71,1.69,1.69,1.71,0.01,1.66,0.26,-0.04,148498,192504,0.257,0.204,0.126,1.81,IRQ,False,0.651,0.702,0.58,0.7,0.648,0.925,1.0,0.78,0.932,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,1.66,0.26,-0.04,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
SWE,Sweden,Iranian,immigrant,1.9,1.84,1.5,1.68,1.0,1.17,0.17,1.1,0.07,1.17,-0.0,1.15,1.2,1.15,1.2,0.05,1.17,0.17,0.0,106070,132425,0.257,0.204,0.126,1.81,unspecified,True,0.5,0.48,0.56,0.42,0.648,0.903,1.0,0.78,0.836,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,1.17,0.17,0.0,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
SWE,Sweden,Turkish,high_fertility,2.25,1.98,1.5,1.68,0.6,0.73,0.13,0.75,-0.03,0.73,-0.0,0.73,0.73,0.73,0.73,0.01,0.71,0.11,-0.02,63642,82502,0.257,0.204,0.126,1.81,unspecified,False,0.5,0.48,0.56,0.42,0.648,0.876,1.0,0.78,0.828,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,0.71,0.11,-0.02,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
SWE,Sweden,Afghan,high_fertility,2.4,2.04,1.5,1.68,0.5,0.91,0.41,0.65,0.26,0.91,-0.0,0.82,1.03,0.82,1.03,0.21,0.88,0.38,-0.03,53035,102953,0.257,0.204,0.126,1.81,AFG,True,0.667,0.804,0.42,0.86,0.648,0.869,1.0,0.78,0.918,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,0.88,0.38,-0.03,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
SWE,Sweden,Somalian,high_fertility,2.8,2.2,1.5,1.68,0.7,1.41,0.71,1.01,0.4,1.31,0.1,1.27,1.59,1.27,1.59,0.32,1.36,0.66,-0.05,74249,159653,0.257,0.204,0.126,1.81,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.648,0.884,1.014,0.78,0.954,0.0,1.02,0.0,0.574,0.483,1.0,0.761,14.046,8.613,65.0,64.08,20.954,27.307,0.34,0.169,0.798,0.911,1.0,1.115,0.1,0.001,0.3861,0.4407,0.0546,0.4407,1.1698,0.1172,2.12,2.091,0.0005,0.4412,1.36,0.66,-0.05,2.12,2.091,0.0005,0.4412,0.7879,0.4659,0.0939,0.8519,0.1852,1.79,0.774,urbanizing-majority,0.058,-0.0014,0.9699,0.9303,0.9731,0.7544,0.308,0.6958,64.08,False
